Station,UTC_Hour,Frequency_Hz,PLV
IST,2017-03-28T00,6.855,0.4867514105481311
IST,2017-03-28T00,6.856,0.5021301234013864
IST,2017-03-28T00,6.857,0.530183596238643
IST,2017-03-28T00,6.858,0.5607147127329184
IST,2017-03-28T00,6.859,0.5728626178760065
IST,2017-03-28T00,6.86,0.5789090626749123
IST,2017-03-28T00,6.861,0.5817353269923586
IST,2017-03-28T00,6.862,0.5828739190224816
IST,2017-03-28T00,6.863,0.5828902250972846
IST,2017-03-28T00,6.864,0.5816747387701287
IST,2017-03-28T00,6.865,0.5799081794106792
IST,2017-03-28T00,6.866,0.577587202955478
IST,2017-03-28T00,6.867,0.5746741331783274
IST,2017-03-28T00,6.868,0.5718480407648506
IST,2017-03-28T00,6.869,0.5689009245513696
IST,2017-03-28T00,6.87,0.565553122041735
IST,2017-03-28T00,6.871,0.5621965889913212
IST,2017-03-28T00,6.872,0.5586707657281157
IST,2017-03-28T00,6.873,0.5550233272709165
IST,2017-03-28T00,6.874,0.5513271067894921
IST,2017-03-28T00,6.875,0.5475456325162601
IST,2017-03-28T00,6.876,0.5437129886597557
IST,2017-03-28T00,6.877,0.5398333686212565
IST,2017-03-28T00,6.878,0.5358987759244831
IST,2017-03-28T00,6.879,0.5318845368567772
IST,2017-03-28T00,6.88,0.527741505004511
IST,2017-03-28T00,6.881,0.5235541507388859
IST,2017-03-28T00,6.882,0.5193719979576372
IST,2017-03-28T00,6.883,0.515053851889742
IST,2017-03-28T00,6.884,0.5106223408599839
IST,2017-03-28T00,6.885,0.5061013493119293
IST,2017-03-28T00,6.886,0.5013976990869801
IST,2017-03-28T00,6.887,0.49658325457425956
IST,2017-03-28T00,6.888,0.4911467080011827
IST,2017-03-28T00,6.889,0.4853108322734267
IST,2017-03-28T00,6.89,0.4796676131981191
IST,2017-03-28T00,6.891,0.4730816063298157
IST,2017-03-28T00,6.892,0.4659526745586261
IST,2017-03-28T00,6.893,0.4578844345225281
IST,2017-03-28T00,6.894,0.44881845800703024
IST,2017-03-28T00,6.895,0.43758987424304163
IST,2017-03-28T00,6.896,0.4241465287510678
IST,2017-03-28T00,6.897,0.4074159991958282
IST,2017-03-28T00,6.898,0.3854230479837122
IST,2017-03-28T00,6.899,0.35117831827083856
IST,2017-03-28T00,6.9,0.3214462492054623
IST,2017-03-28T00,6.901,0.2877078028792228
IST,2017-03-28T00,6.902,0.267896755946969
IST,2017-03-28T00,6.903,0.2562317268509386
IST,2017-03-28T00,6.904,0.2501320039825455
IST,2017-03-28T00,6.905,0.24936049688636752
IST,2017-03-28T00,6.906,0.2552782977072394
IST,2017-03-28T00,6.907,0.2759075630844411
IST,2017-03-28T00,6.908,0.30866053438287633
IST,2017-03-28T00,6.909,0.3277005887784049
IST,2017-03-28T00,6.91,0.34245860487717694
IST,2017-03-28T00,6.911,0.3558106503521399
IST,2017-03-28T00,6.912,0.3667589682484657
IST,2017-03-28T00,6.913,0.37654600595509924
IST,2017-03-28T00,6.914,0.38615921420146004
IST,2017-03-28T00,6.915,0.3956411361715031
IST,2017-03-28T00,6.916,0.40470867106676706
IST,2017-03-28T00,6.917,0.4147865398346361
IST,2017-03-28T00,6.918,0.4228903187218899
IST,2017-03-28T00,6.919,0.4303649202582537
IST,2017-03-28T00,6.92,0.437667548937184
IST,2017-03-28T00,6.921,0.4444877724862809
IST,2017-03-28T00,6.922,0.45116766576719597
IST,2017-03-28T00,6.923,0.4578246457446689
IST,2017-03-28T00,6.924,0.46429350714373835
IST,2017-03-28T00,6.925,0.47075747325160533
IST,2017-03-28T00,6.926,0.47673891636772586
IST,2017-03-28T00,6.927,0.4822283055872707
IST,2017-03-28T00,6.928,0.487594330580697
IST,2017-03-28T00,6.929,0.4919700241591288
IST,2017-03-28T00,6.93,0.49563464505709554
IST,2017-03-28T00,6.931,0.4984702807096621
IST,2017-03-28T00,6.932,0.5003811188079931
IST,2017-03-28T00,6.933,0.5013153721292043
IST,2017-03-28T00,6.934,0.5012842171215146
IST,2017-03-28T00,6.935,0.5004387196740978
IST,2017-03-28T00,6.936,0.49875403809477126
IST,2017-03-28T00,6.937,0.4976266352929343
IST,2017-03-28T00,6.938,0.4984189675825179
IST,2017-03-28T00,6.939,0.5064466236867309
IST,2017-03-28T00,6.94,0.5119108281356464
IST,2017-03-28T00,6.941,0.5185973962715225
IST,2017-03-28T00,6.942,0.5264068445310199
IST,2017-03-28T00,6.943,0.53000413100151
IST,2017-03-28T00,6.944,0.529926484254154
IST,2017-03-28T00,6.945,0.5260504873486128
IST,2017-03-28T00,6.946,0.5180064129273286
IST,2017-03-28T00,6.947,0.504798517198789
IST,2017-03-28T00,6.948,0.47991705897661663
IST,2017-03-28T00,6.949,0.4680490994480261
IST,2017-03-28T00,6.95,0.464431297363537
IST,2017-03-28T00,6.951,0.4643224653206411
IST,2017-03-28T00,6.952,0.46662882449598064
IST,2017-03-28T00,6.953,0.4703197451499577
IST,2017-03-28T00,6.954,0.4745180504298711
IST,2017-03-28T00,6.955,0.4793658787386617
IST,2017-03-28T00,6.956,0.4850078145554482
IST,2017-03-28T00,6.957,0.48981235953342556
IST,2017-03-28T00,6.958,0.4934944012408518
IST,2017-03-28T00,6.959,0.4974198572002945
IST,2017-03-28T00,6.96,0.5013720689234403
IST,2017-03-28T00,6.961,0.5053376979700422
IST,2017-03-28T00,6.962,0.5093567494416056
IST,2017-03-28T00,6.963,0.5128974867411973
IST,2017-03-28T00,6.964,0.5163268978367478
IST,2017-03-28T00,6.965,0.5196078700766654
IST,2017-03-28T00,6.966,0.5226894466214169
IST,2017-03-28T00,6.967,0.5254878857411098
IST,2017-03-28T00,6.968,0.5275916664635966
IST,2017-03-28T00,6.969,0.5296129336134558
IST,2017-03-28T00,6.97,0.5312338594976784
IST,2017-03-28T00,6.971,0.5323721652619593
IST,2017-03-28T00,6.972,0.5330632174237864
IST,2017-03-28T00,6.973,0.5334218391083521
IST,2017-03-28T00,6.974,0.5335992883968622
IST,2017-03-28T00,6.975,0.5336325622787768
IST,2017-03-28T00,6.976,0.5340502106727433
IST,2017-03-28T00,6.977,0.5358673025899076
IST,2017-03-28T00,6.978,0.5412237974800762
IST,2017-03-28T00,6.979,0.542705637040981
IST,2017-03-28T00,6.98,0.5426207856509805
IST,2017-03-28T00,6.981,0.5419733873459821
IST,2017-03-28T00,6.982,0.5412369772358337
IST,2017-03-28T00,6.983,0.5406993449042871
IST,2017-03-28T00,6.984,0.5405617097382297
IST,2017-03-28T00,6.985,0.5410643743569641
IST,2017-03-28T00,6.986,0.5422193511922643
IST,2017-03-28T00,6.987,0.5440614456331169
IST,2017-03-28T00,6.988,0.5463973125744871
IST,2017-03-28T00,6.989,0.5495754084290128
IST,2017-03-28T00,6.99,0.5533033273002843
IST,2017-03-28T00,6.991,0.5574520949212505
IST,2017-03-28T00,6.992,0.5618688488403936
IST,2017-03-28T00,6.993,0.5663966292401041
IST,2017-03-28T00,6.994,0.5708986185541174
IST,2017-03-28T00,6.995,0.5752406365916964
IST,2017-03-28T00,6.996,0.5791285769396003
IST,2017-03-28T00,6.997,0.5824468593165001
IST,2017-03-28T00,6.998,0.5848235867428818
IST,2017-03-28T00,6.999,0.5864125675865861
IST,2017-03-28T00,7.0,0.5871148254695758
IST,2017-03-28T00,7.001,0.5868475310268109
IST,2017-03-28T00,7.002,0.5855468780747399
IST,2017-03-28T00,7.003,0.5830479334495989
IST,2017-03-28T00,7.004,0.5796765411570867
IST,2017-03-28T00,7.005,0.5752578452826985
IST,2017-03-28T00,7.006,0.5698231012951777
IST,2017-03-28T00,7.007,0.5634132701042059
IST,2017-03-28T00,7.008,0.5560869279575988
IST,2017-03-28T00,7.009,0.5480610162233914
IST,2017-03-28T00,7.01,0.5389285021291982
IST,2017-03-28T00,7.011,0.529551205499545
IST,2017-03-28T00,7.012,0.519913366005743
IST,2017-03-28T00,7.013,0.5103206736679547
IST,2017-03-28T00,7.014,0.5010905134852697
IST,2017-03-28T00,7.015,0.492361566394853
IST,2017-03-28T00,7.016,0.48445003833107464
IST,2017-03-28T00,7.017,0.4775812201272509
IST,2017-03-28T00,7.018,0.4717777281347919
IST,2017-03-28T00,7.019,0.4670067839929676
IST,2017-03-28T00,7.02,0.46316001102839804
IST,2017-03-28T00,7.021,0.4600894505952728
IST,2017-03-28T00,7.022,0.45757276930972185
IST,2017-03-28T00,7.023,0.45529065141430125
IST,2017-03-28T00,7.024,0.45285649265131583
IST,2017-03-28T00,7.025,0.44962174031990876
IST,2017-03-28T00,7.026,0.44504564442658234
IST,2017-03-28T00,7.027,0.438948794750424
IST,2017-03-28T00,7.028,0.4303236170583345
IST,2017-03-28T00,7.029,0.4171784143409185
IST,2017-03-28T00,7.03,0.3980082714833388
IST,2017-03-28T00,7.031,0.3723747410350086
IST,2017-03-28T00,7.032,0.3490810989268061
IST,2017-03-28T00,7.033,0.32468987430241025
IST,2017-03-28T00,7.034,0.2995143420835944
IST,2017-03-28T00,7.035,0.2745888678738748
IST,2017-03-28T00,7.036,0.25312826393724264
IST,2017-03-28T00,7.037,0.24188366024695054
IST,2017-03-28T00,7.038,0.239524542832926
IST,2017-03-28T00,7.039,0.24509862179543518
IST,2017-03-28T00,7.04,0.2586507301745881
IST,2017-03-28T00,7.041,0.28635216201295477
IST,2017-03-28T00,7.042,0.31262669123788944
IST,2017-03-28T00,7.043,0.33217227527988336
IST,2017-03-28T00,7.044,0.34884889435453315
IST,2017-03-28T00,7.045,0.3670467959636877
IST,2017-03-28T00,7.046,0.3639881861713805
IST,2017-03-28T00,7.047,0.3602879818241935
IST,2017-03-28T00,7.048,0.35891039540922426
IST,2017-03-28T00,7.049,0.3572177032995715
IST,2017-03-28T00,7.05,0.3580886427951277
IST,2017-03-28T00,7.051,0.36111314362712504
IST,2017-03-28T00,7.052,0.3538396687112587
IST,2017-03-28T00,7.053,0.3395798144671321
IST,2017-03-28T00,7.054,0.3283844437300321
IST,2017-03-28T00,7.055,0.31803902655618793
IST,2017-03-28T00,7.056,0.3081098113750751
IST,2017-03-28T00,7.057,0.2985511063579991
IST,2017-03-28T00,7.058,0.28939304281961764
IST,2017-03-28T00,7.059,0.2804539624875801
IST,2017-03-28T00,7.06,0.2715864248994354
IST,2017-03-28T00,7.061,0.263359145431477
IST,2017-03-28T00,7.062,0.2559953511849061
IST,2017-03-28T00,7.063,0.24838936027417155
IST,2017-03-28T00,7.064,0.24087405084891936
IST,2017-03-28T00,7.065,0.23289462027118477
IST,2017-03-28T00,7.066,0.22507557261448924
IST,2017-03-28T00,7.067,0.21714363400757658
IST,2017-03-28T00,7.068,0.20872712143842434
IST,2017-03-28T00,7.069,0.19962868811100162
IST,2017-03-28T00,7.07,0.18985975591763302
IST,2017-03-28T00,7.071,0.17890745186358456
IST,2017-03-28T00,7.072,0.1666003473328758
IST,2017-03-28T00,7.073,0.15337594924153095
IST,2017-03-28T00,7.074,0.13891796276651966
IST,2017-03-28T00,7.075,0.12327464683736233
IST,2017-03-28T00,7.076,0.10714965838110163
IST,2017-03-28T00,7.077,0.09230685889512795
IST,2017-03-28T00,7.078,0.08055322227320369
IST,2017-03-28T00,7.079,0.0753661096035707
IST,2017-03-28T00,7.08,0.07897116237686339
IST,2017-03-28T00,7.081,0.0888132247554125
IST,2017-03-28T00,7.082,0.10306123109786235
IST,2017-03-28T00,7.083,0.11975147573897815
IST,2017-03-28T00,7.084,0.14001690638091216
IST,2017-03-28T00,7.085,0.16709023832240727
IST,2017-03-28T00,7.086,0.1935449713320055
IST,2017-03-28T00,7.087,0.21889526490657943
IST,2017-03-28T00,7.088,0.24376748329830839
IST,2017-03-28T00,7.089,0.26973072224137534
IST,2017-03-28T00,7.09,0.30493477072057706
IST,2017-03-28T00,7.091,0.3272633886283748
IST,2017-03-28T00,7.092,0.33588953341584576
IST,2017-03-28T00,7.093,0.34698712065802945
IST,2017-03-28T00,7.094,0.3573984864802076
IST,2017-03-28T00,7.095,0.36688188505739544
IST,2017-03-28T00,7.096,0.37547376636671775
IST,2017-03-28T00,7.097,0.38325516844577934
IST,2017-03-28T00,7.098,0.39031575329504237
IST,2017-03-28T00,7.099,0.39674735086177404
IST,2017-03-28T00,7.1,0.4026978961703367
IST,2017-03-28T00,7.101,0.40871391837595605
IST,2017-03-28T00,7.102,0.4135129530874971
IST,2017-03-28T00,7.103,0.4178850042468825
IST,2017-03-28T00,7.104,0.42190895923560245
IST,2017-03-28T00,7.105,0.42546204144342553
IST,2017-03-28T00,7.106,0.42865528766015804
IST,2017-03-28T00,7.107,0.4315053526002527
IST,2017-03-28T00,7.108,0.43425653583787177
IST,2017-03-28T00,7.109,0.436841605534691
IST,2017-03-28T00,7.11,0.4391155386230637
IST,2017-03-28T00,7.111,0.44171667282284727
IST,2017-03-28T00,7.112,0.4445262589706676
IST,2017-03-28T00,7.113,0.4479608491417281
IST,2017-03-28T00,7.114,0.4530736366830458
IST,2017-03-28T00,7.115,0.462063555251085
IST,2017-03-28T00,7.116,0.46519712355916665
IST,2017-03-28T00,7.117,0.46553788906433785
IST,2017-03-28T00,7.118,0.4635196245328976
IST,2017-03-28T00,7.119,0.4590690744450827
IST,2017-03-28T00,7.12,0.4518205644864843
IST,2017-03-28T00,7.121,0.44091261556640016
IST,2017-03-28T00,7.122,0.4235000385224957
IST,2017-03-28T00,7.123,0.39514108002495235
IST,2017-03-28T00,7.124,0.3774019676334303
IST,2017-03-28T00,7.125,0.36341436182307796
IST,2017-03-28T00,7.126,0.3515124518736764
IST,2017-03-28T00,7.127,0.34110518975548415
IST,2017-03-28T00,7.128,0.3318669992631155
IST,2017-03-28T00,7.129,0.3239792589367489
IST,2017-03-28T00,7.13,0.3169913565478498
IST,2017-03-28T00,7.131,0.31051358317456373
IST,2017-03-28T00,7.132,0.30555668923317675
IST,2017-03-28T00,7.133,0.3012958294832412
IST,2017-03-28T00,7.134,0.29763795246265917
IST,2017-03-28T00,7.135,0.2954067104366995
IST,2017-03-28T00,7.136,0.2934701230698482
IST,2017-03-28T00,7.137,0.2927885598202404
IST,2017-03-28T00,7.138,0.29198921926236593
IST,2017-03-28T00,7.139,0.29201944327615487
IST,2017-03-28T00,7.14,0.29241762217575284
IST,2017-03-28T00,7.141,0.29303988501279987
IST,2017-03-28T00,7.142,0.29378600999064386
IST,2017-03-28T00,7.143,0.2946784222117299
IST,2017-03-28T00,7.144,0.29546115927992317
IST,2017-03-28T00,7.145,0.2959373274092109
IST,2017-03-28T00,7.146,0.29617663168485553
IST,2017-03-28T00,7.147,0.2960628390021895
IST,2017-03-28T00,7.148,0.29542442992168133
IST,2017-03-28T00,7.149,0.2945395966739762
IST,2017-03-28T00,7.15,0.29415503808892857
IST,2017-03-28T00,7.151,0.2933530722184968
IST,2017-03-28T00,7.152,0.2935373880870573
IST,2017-03-28T00,7.153,0.2923774473709472
IST,2017-03-28T00,7.154,0.29067588099009073
IST,2017-03-28T00,7.155,0.28879185881355623
IST,2017-03-28T00,7.156,0.2864899047970242
IST,2017-03-28T00,7.157,0.2838512769961501
IST,2017-03-28T00,7.158,0.28083209056354963
IST,2017-03-28T00,7.159,0.2772753674005403
IST,2017-03-28T00,7.16,0.27303406429719307
IST,2017-03-28T00,7.161,0.26794409463987867
IST,2017-03-28T00,7.162,0.2618424688554277
IST,2017-03-28T00,7.163,0.2544696658232797
IST,2017-03-28T00,7.164,0.24540935935463842
IST,2017-03-28T00,7.165,0.2343982203367498
IST,2017-03-28T00,7.166,0.2191414912879194
IST,2017-03-28T00,7.167,0.20082025449420346
IST,2017-03-28T00,7.168,0.18599174298588142
IST,2017-03-28T00,7.169,0.17103323031394735
IST,2017-03-28T00,7.17,0.15583793349921443
IST,2017-03-28T00,7.171,0.14000125953552198
IST,2017-03-28T00,7.172,0.12478540121030368
IST,2017-03-28T00,7.173,0.10838718175151421
IST,2017-03-28T00,7.174,0.09225001453629762
IST,2017-03-28T00,7.175,0.07619407191778094
IST,2017-03-28T00,7.176,0.06065324017818442
IST,2017-03-28T00,7.177,0.05105099478531134
IST,2017-03-28T00,7.178,0.0565266867258928
IST,2017-03-28T00,7.179,0.07113571295389054
IST,2017-03-28T00,7.18,0.09627873693656126
IST,2017-03-28T00,7.181,0.14702172741234162
IST,2017-03-28T00,7.182,0.17660676463851513
IST,2017-03-28T00,7.183,0.19807181364602527
IST,2017-03-28T00,7.184,0.21587302172208261
IST,2017-03-28T00,7.185,0.2305391462529664
IST,2017-03-28T00,7.186,0.24247307118388783
IST,2017-03-28T00,7.187,0.25194453157934077
IST,2017-03-28T00,7.188,0.25980018970769064
IST,2017-03-28T00,7.189,0.2658957982127611
IST,2017-03-28T00,7.19,0.27018806487801167
IST,2017-03-28T00,7.191,0.27284298281988834
IST,2017-03-28T00,7.192,0.27431771777914343
IST,2017-03-28T00,7.193,0.2758969054699419
IST,2017-03-28T00,7.194,0.28281529856630233
IST,2017-03-28T00,7.195,0.29273750289905665
IST,2017-03-28T00,7.196,0.3027245440747287
IST,2017-03-28T00,7.197,0.3123427306897895
IST,2017-03-28T00,7.198,0.32141145138275257
IST,2017-03-28T00,7.199,0.32979566706033314
IST,2017-03-28T00,7.2,0.3372412417706355
IST,2017-03-28T00,7.201,0.34367641487932304
IST,2017-03-28T00,7.202,0.34909561352382623
IST,2017-03-28T00,7.203,0.3534673528981731
IST,2017-03-28T00,7.204,0.35674988023154736
IST,2017-03-28T00,7.205,0.35889646342770115
IST,2017-03-28T00,7.206,0.3598688323702207
IST,2017-03-28T00,7.207,0.3596547408083499
IST,2017-03-28T00,7.208,0.3582783679861787
IST,2017-03-28T00,7.209,0.3558037594211639
IST,2017-03-28T00,7.21,0.35233622291586486
IST,2017-03-28T00,7.211,0.3480194662622486
IST,2017-03-28T00,7.212,0.3430262814490006
IST,2017-03-28T00,7.213,0.3375531798166845
IST,2017-03-28T00,7.214,0.3318276551423521
IST,2017-03-28T00,7.215,0.32612250282742467
IST,2017-03-28T00,7.216,0.32029510069148914
IST,2017-03-28T00,7.217,0.3157748914990773
IST,2017-03-28T00,7.218,0.3128396112777805
IST,2017-03-28T00,7.219,0.3137427995639625
IST,2017-03-28T00,7.22,0.3139116534926654
IST,2017-03-28T00,7.221,0.31371423663856257
IST,2017-03-28T00,7.222,0.31291018772939644
IST,2017-03-28T00,7.223,0.30984483544710606
IST,2017-03-28T00,7.224,0.3118162326779599
IST,2017-03-28T00,7.225,0.3165375200659275
IST,2017-03-28T00,7.226,0.32304364854656814
IST,2017-03-28T00,7.227,0.33195659187282484
IST,2017-03-28T00,7.228,0.3446332494235731
IST,2017-03-28T00,7.229,0.3534791786681332
IST,2017-03-28T00,7.23,0.36038807178428756
IST,2017-03-28T00,7.231,0.3659203830701287
IST,2017-03-28T00,7.232,0.3710167214187659
IST,2017-03-28T00,7.233,0.3761801406589904
IST,2017-03-28T00,7.234,0.383128561049582
IST,2017-03-28T00,7.235,0.3894374626289904
IST,2017-03-28T00,7.236,0.39512843318323926
IST,2017-03-28T00,7.237,0.39994481397871195
IST,2017-03-28T00,7.238,0.4040448370430157
IST,2017-03-28T00,7.239,0.40714135544064695
IST,2017-03-28T00,7.24,0.40938661966058526
IST,2017-03-28T00,7.241,0.4109105279843926
IST,2017-03-28T00,7.242,0.4116453116214044
IST,2017-03-28T00,7.243,0.4115136953774944
IST,2017-03-28T00,7.244,0.410371399215588
IST,2017-03-28T00,7.245,0.4079865219926308
IST,2017-03-28T00,7.246,0.4044422569347776
IST,2017-03-28T00,7.247,0.3995656849023272
IST,2017-03-28T00,7.248,0.392978220470702
IST,2017-03-28T00,7.249,0.38484509327759875
IST,2017-03-28T00,7.25,0.37445658023787326
IST,2017-03-28T00,7.251,0.3576717164406452
IST,2017-03-28T00,7.252,0.3435504084318278
IST,2017-03-28T00,7.253,0.33420280089219284
IST,2017-03-28T00,7.254,0.3283056045533547
IST,2017-03-28T00,7.255,0.3249234791406388
IST,2017-03-28T00,7.256,0.3242387424864689
IST,2017-03-28T00,7.257,0.32819457993325585
IST,2017-03-28T00,7.258,0.33433710920450743
IST,2017-03-28T00,7.259,0.33879743751119096
IST,2017-03-28T00,7.26,0.3428491165105342
IST,2017-03-28T00,7.261,0.34684665295819245
IST,2017-03-28T00,7.262,0.35107080711201155
IST,2017-03-28T00,7.263,0.35586672180331647
IST,2017-03-28T00,7.264,0.36130783148858475
IST,2017-03-28T00,7.265,0.36785915291065957
IST,2017-03-28T00,7.266,0.3758114139269086
IST,2017-03-28T00,7.267,0.3861497175138838
IST,2017-03-28T00,7.268,0.40065369841164283
IST,2017-03-28T00,7.269,0.41148243686500174
IST,2017-03-28T00,7.27,0.42157458816563326
IST,2017-03-28T00,7.271,0.43171147666616033
IST,2017-03-28T00,7.272,0.44232486789099645
IST,2017-03-28T00,7.273,0.45358040357131907
IST,2017-03-28T00,7.274,0.46551484946693195
IST,2017-03-28T00,7.275,0.4778327243450717
IST,2017-03-28T00,7.276,0.4907264405131809
IST,2017-03-28T00,7.277,0.5042284810541768
IST,2017-03-28T00,7.278,0.5183436483235088
IST,2017-03-28T00,7.279,0.5331324798203423
IST,2017-03-28T00,7.28,0.5489505717200455
IST,2017-03-28T00,7.281,0.5657698191192941
IST,2017-03-28T00,7.282,0.5846911465365235
IST,2017-03-28T00,7.283,0.6100552549943019
IST,2017-03-28T00,7.284,0.6358528943833217
IST,2017-03-28T00,7.285,0.6519016995954159
IST,2017-03-28T00,7.286,0.6636865739649667
IST,2017-03-28T00,7.287,0.6720122145286519
IST,2017-03-28T00,7.288,0.6769055562026681
IST,2017-03-28T00,7.289,0.6776908588148393
IST,2017-03-28T00,7.29,0.6700605760109358
IST,2017-03-28T00,7.291,0.6622731149310395
IST,2017-03-28T00,7.292,0.6582126038505222
IST,2017-03-28T00,7.293,0.6549493079923835
IST,2017-03-28T00,7.294,0.6522975318984182
IST,2017-03-28T00,7.295,0.6490994771502377
IST,2017-03-28T00,7.296,0.6454831664236252
IST,2017-03-28T00,7.297,0.64156619313128
IST,2017-03-28T00,7.298,0.6373519668085946
IST,2017-03-28T00,7.299,0.6328581279860643
IST,2017-03-28T00,7.3,0.628128405614937
IST,2017-03-28T00,7.301,0.6232962019810444
IST,2017-03-28T00,7.302,0.6185917982340484
IST,2017-03-28T00,7.303,0.6141173319610232
IST,2017-03-28T00,7.304,0.6099916292482013
IST,2017-03-28T00,7.305,0.6063634178858432
IST,2017-03-28T00,7.306,0.6033776582441147
IST,2017-03-28T00,7.307,0.6013727958810073
IST,2017-03-28T00,7.308,0.6005197733919853
IST,2017-03-28T00,7.309,0.6008035385680145
IST,2017-03-28T00,7.31,0.6022532633086605
IST,2017-03-28T00,7.311,0.6049793739319614
IST,2017-03-28T00,7.312,0.6090105958788533
IST,2017-03-28T00,7.313,0.6141856824658711
IST,2017-03-28T00,7.314,0.6202456766212701
IST,2017-03-28T00,7.315,0.6269882946468865
IST,2017-03-28T00,7.316,0.6337864502950292
IST,2017-03-28T00,7.317,0.6406134589249974
IST,2017-03-28T00,7.318,0.6466398397369264
IST,2017-03-28T00,7.319,0.6516322719886318
IST,2017-03-28T00,7.32,0.6553896100421824
IST,2017-03-28T00,7.321,0.6576739211485597
IST,2017-03-28T00,7.322,0.6582928749839752
IST,2017-03-28T00,7.323,0.6574635944433825
IST,2017-03-28T00,7.324,0.6570233515996097
IST,2017-03-28T00,7.325,0.6575401686462579
IST,2017-03-28T00,7.326,0.6590734683001587
IST,2017-03-28T00,7.327,0.661603461565845
IST,2017-03-28T00,7.328,0.6664637536584729
IST,2017-03-28T00,7.329,0.671012209098033
IST,2017-03-28T00,7.33,0.6782382667226545
IST,2017-03-28T00,7.331,0.6840364139427804
IST,2017-03-28T00,7.332,0.6885912344901727
IST,2017-03-28T00,7.333,0.6921230569385327
IST,2017-03-28T00,7.334,0.6970325728391635
IST,2017-03-28T00,7.335,0.6966279991720304
IST,2017-03-28T00,7.336,0.6877438217114553
IST,2017-03-28T00,7.337,0.6830540616427117
IST,2017-03-28T00,7.338,0.6797487967227528
