# note=Lokacija: kalenic
# started_utc=2025-10-30T15:10:52Z
t_s,mx,my,mz,yaw_deg
2.746484,4609,1466,-9091,82.123
2.750882,4611,1466,-9091,82.123
2.756630,4612,1465,-9089,82.123
2.761024,4612,1463,-9087,82.123
2.765442,4611,1462,-9086,82.123
2.771168,4610,1460,-9085,82.123
2.775662,4609,1458,-9084,82.123
2.781277,4609,1457,-9085,82.123
2.785690,4610,1455,-9084,82.123
2.791401,4610,1454,-9084,82.123
2.795868,4612,1453,-9083,82.123
2.800244,4612,1453,-9082,82.123
2.806052,4612,1452,-9081,82.123
2.810421,4611,1452,-9079,82.123
2.816077,4610,1454,-9079,82.123
2.820522,4609,1457,-9080,82.123
2.826250,4608,1462,-9081,82.123
2.830662,4606,1466,-9082,82.123
2.836419,4603,1468,-9083,82.123
2.840845,4602,1466,-9079,82.123
2.845170,4600,1465,-9076,82.123
2.850906,4596,1464,-9074,82.123
2.855341,4594,1462,-9072,82.123
2.861062,4593,1460,-9074,82.123
2.865510,4591,1460,-9075,82.123
2.871217,4591,1460,-9074,82.123
2.875659,4592,1461,-9075,82.123
2.880039,4593,1461,-9075,82.123
2.885779,4591,1461,-9076,82.123
2.890188,4592,1461,-9079,82.123
2.895869,4594,1460,-9082,82.123
2.900346,4596,1459,-9084,82.123
2.906035,4598,1460,-9085,82.123
2.910482,4602,1460,-9082,82.123
2.916163,4604,1460,-9080,82.123
2.920601,4606,1461,-9078,82.123
2.925004,4608,1460,-9075,82.123
2.930724,4607,1461,-9074,82.123
2.935141,4607,1462,-9075,82.123
2.940857,4606,1463,-9074,82.123
2.945255,4606,1463,-9075,82.123
2.951006,4605,1464,-9073,82.123
2.955396,4605,1467,-9073,82.123
2.959852,4605,1469,-9072,82.123
2.965569,4605,1471,-9073,82.123
2.970006,4605,1473,-9073,82.123
2.975723,4604,1474,-9072,82.123
2.980090,4601,1473,-9072,82.123
2.985808,4599,1472,-9073,82.123
2.990224,4596,1472,-9074,82.123
