Frequency_Hz,Mean_PLV,Median_PLV
7.417,0.3189681690051459,0.2667982226704312
7.418,0.31834161258840976,0.2703513685847668
7.419,0.316966091738621,0.27142707098814184
7.42,0.3148111918032035,0.27120660763565085
7.421,0.3127289463412193,0.27013818858674665
7.422,0.31160790976819286,0.2728135252531129
7.423,0.31025938587601304,0.27693001704208114
7.424,0.30934491740303083,0.2650428741886345
7.425,0.30893950200249315,0.26735550243489425
7.426,0.30798997218876945,0.2697456592391142
7.427,0.30771955848081056,0.2722095805651727
7.428,0.3102113176874222,0.30459613560522414
7.429,0.31335128604748314,0.3309378420006364
7.43,0.3158854400390884,0.3361468604561337
7.431,0.3185049407202737,0.3412205528896592
